ult_party_id|acct_id|cust_source_cd|la_id|behavior_score_05|behavior_score_06|behavior_score_07|behavior_score_09|behavior_score_10|behavior_score_11|behavior_score_12|behavior_score_13|behavior_score_22|behavior_score_23|behavior_score_24|dim_01_ind|dim_02_ind|dim_03_ind|dim_04_ind|dim_05_ind|dim_06_ind|dim_07_ind|dim_08_ind|dim_09_ind|dim_10_ind|dim_11_ind|dim_12_ind|dim_13_ind|dim_14_ind|dim_15_ind|dim_16_ind|dim_17_ind|dim_18_ind|dim_19_ind|dim_20_ind|dim_21_ind|dim_22_ind|dim_23_ind|dim_24_ind|dim_25_ind|dim_26_ind|dim_27_ind|dim_28_ind|dim_29_ind|dim_30_ind|dim_31_ind|dim_32_ind|dim_33_ind|dim_34_ind|dim_35_ind|dim_36_ind|dim_37_ind|dim_38_ind|dim_39_ind|dim_40_ind|dim_41_ind|dim_42_ind|dim_43_ind|dim_44_ind|dim_45_ind|dim_46_ind|dim_47_ind|dim_48_ind|dim_49_ind|dim_50_ind
89599429|6797113|Sample|PS07US0248ZYD6WR|789|634|668|630|782|546|837|441|691|713|844|0|1|0||||||||1|1|1|0|0|1|0|1|1|0|0|0|0|0||||||||||||||||||||||||||
92179461|6527948|Sample|PS07US0248ZYD6WR|530|337|360|414|421|617|788|800|811|526|799|0|0|1|0|0|0|0||0||1|0|1|1|0|1|1|1|1|1|1|0|0|0||||||||||||||||||||||||||
90655421|6610518|Sample|PS07US013BQ1P329|795|614|338|307|379|396|452|542|778|723|649|1|0|0||||||0|||1|1|1|0|1|1|1|0|0|1|0|0|0||||||||||||||||||||||||||
91912075|7040166|Sample|PS07US02HV63V96P|478|655|667|736|737|658|542|399|801|469|851|0|0|1|1|0|0|0||0||0|0|0|1|0|0|0|0|0|0|1|0|0|0||||||||||||||||||||||||||
77822529|6829152|Sample|PS07US028F1BSFD6|494|377|467|439|349|567|541|484|624|454|742|1|0|0||||||0||0|0|1|0|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
92926515|6614375|Sample|PS07US02DXP3V16H|749|200|226|200|205|372|419|535|391|491|275|1|0|0||||||||0|0|0|1|0|0|1|0|0|0|0|0|0|||||||||||||||||||||||||||
79298728|6820387|Sample|PS07US02DXP3V16H|602|731|687|711|644|697|843|501|860|445|891|0|1|0|1|0|0|0||0||1|1|0|0|0|0|1|1|1|0|1|0|0|0||||||||||||||||||||||||||
78166823|6716909|Sample|PS07US017YYXG1SD|550|685|693|903|503|679|844|443|839|438|860|0|0|1|1|0|0|0||0||1|1|1|0|0|1|0|1|1|0|1|0|0|0||||||||||||||||||||||||||
94673438|6699827|Sample|PS07US01ZTQYKS6Y|451|211|321|251|472|281|450|832|442|421|221|1|0|0|0|0|0|0||0||1|0|0|0|0|0|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
90257603|6663345|Sample|PS07US02BJE7R72T|504|561|575|560|394|615|531|455|695|434|549|0|1|0||||||0||1|0|1|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
77474593|6748350|Sample|PS07US023TPQ4CGN|451|455|588|562|390|457|536|445|469|456|391|0|1|0|0|0|0|0||0||0|||||||||||||||||||||||||||||||||||||||
93657878|6538119|Sample|PS07US02WTPM3S2Z|406|547|704|895|493|444|602|373|428|459|406|0|1|0|1|0|0|0||1||0|1|0|0|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
85069514|6944885|Sample|PS07US02WCPKGRS6|511|434|458|479|455|455|459|501|673|428|394|0|0|1|1|0|0|0||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
94583864|6590220|Sample|PS07US02Z125CX08|444|289|389|375|422|373|473|508|443|474|298|1|0|0||||||0||0|||||||||||||||||||||||||||||||||||||||
85225498|6549865|Sample|PS07US02C35KL7KZ|289|200|336|248|224|289|543|416|263|705|200|0|0|0||||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
87978166|6843671|Sample|PS07US02MD500T28|401|296|469|420|769|334|515|458|394|479|277|1|0|0|||||||||0|0|1|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
84185722|6979277|Sample|PS07US02MD500T28|462|200|241|200|347|248|404|845|422|463|200|1|0|0||||||0||0|1|0|0|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
87126600|6618656|Sample|PS07US02MD500T28|441|579|662|639|428|609|843|383|486|714|765|0|0|1|0|0|0|0||||1|0|1|0|0|0|0|1|1|0|0|0|0|0||||||||||||||||||||||||||
81796165|6851162|Sample|PS07US027TPCE4NN|332|491|681|671|495|482|608|332|387|427|406|0|0|1||||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
82624648|6657826|Sample|PS07US01Z45453F6|469|426|505|811|452|439|813|464|493|437|366|0|0|1|0|0|0|0||0||0|1|0|0|0|0|1|0|1|0|0|0|0|0||||||||||||||||||||||||||
88212256|6985499|Sample|PS07US02LGZYD39R|732|489|620|886|776|831|535|731|636|678|760|0|0|1|1|0|0|0||0|||1|0|1|0|1|1|1|0|1|0|0|1|1||||||||||||||||||||||||||
93480199|6987707|Sample|PS07US02J3466WFT|801|513|506|498|495|507|500|798|508|489|751||||||||||||0|0|1|0|0|1|0|0|1|0|0|0|||||||||||||||||||||||||||
92427768|6767014|Sample|PS07US01ZF6V8HCL|775|384|472|413|445|463|806|477|448|761|397|1|0|0||||||||0|1|0|0|0|0|0|1|1|0|0|0|0|0||||||||||||||||||||||||||
83207019|6933157|Sample|PS07US028DZYD35B|576|732|735|726|536|662|854|460|851|461|906|0|1|0|1|0|0|0||0||1|0|1|0|0|0|0|0|1|0|1|0|0|0||||||||||||||||||||||||||
86604943|6695725|Sample|PS07US028DZYD35B|427|531|700|701|592|413|597|400|447|419|420|0|1|0|0|0|0|0||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
87664988|6591597|Sample|PS07US02SQ0RB0XP|350|459|674|629|515|385|610|701|387|742|361|0|1|0|0|0|0|0||||0|1|1|0|0|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
85358565|6921456|Sample|PS07US01C2R4NNSK|446|478|425|471|492|363|451|796|510|779|451|0|1|0||||||||0|0|0|1|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
90006897|6660164|Sample|PS07US028V2B1FDH|396|447|667|643|555|374|850|397|418|715|325|0|1|0|0|0|0|0||1||0|1|1|0|0|1|1|1|1|0|0|0|0|0||||||||||||||||||||||||||
90255060|6848162|Sample|PS07US028V2B1FDH|797|263|261|245|241|391|399|843|418|784|591|1|0|0||||||0|||0|0|1|0|0|1|0|0|1|0|0|0|||||||||||||||||||||||||||
77390374|6894228|Sample|PS07US01C2M3D7NG|425|200|294|241|449|241|441|545|390|694|200|1|0|0||||||0||0|0|1|0|0|0|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
78707809|6696235|Sample|PS07US02D1CPGYWT|770|604|683|707|491|689|559|729|680|458|614|0|0|0|1|0|0|0||0||0|0|0|1|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||||
77318611|6765740|Sample|PS07US01NNJYK74J|508|545|511|543|466|495|485|483|529|469|504|0|0|1||||||0||0|||||||||||||||||||||||||||||||||||||||
79246087|6851925|Sample|PS07US024WPF8FXN|431|525|699|691|858|566|676|381|635|489|567|0|1|0|0|0|0|0||0||1|0|1|0|0|0|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
92910812|6777011|Sample|PS07US024WPF8FXN|488|598|669|651|534|578|557|419|514|742|569|0|0|1|1|0|0|0||||1|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
82854680|6786183|Sample|PS07US02TMJDJTZK|332|530|703|912|507|609|609|659|413|762|489|0|0|1|0|0|0|0||0||0|0|1|1|0|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
83235378|6933379|Sample|PS07US012DRCQYEZ|428|516|540|551|490|613|795|434|647|435|520|0|0|1|1|0|0|0||||0|0|1|0|0|0|0|0|1|0|0|0|0|0||||||||||||||||||||||||||
82763775|7044457|Sample|PS07US02G29QPZLK|505|685|755|927|508|675|867|719|771|771|853|0|0|1|1|0|0|0||0||1|1|0|1|1|1|0|1|1|1|0|0|0|0||||||||||||||||||||||||||
89599586|6598072|Sample|PS07US02G29QPZLK|519|308|299|252|253|460|457|560|472|493|431|1|0|0||||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
90308116|6590676|Sample|PS07US01876PHX3P|741|448|716|710|679|341|627|417|440|410|333|1|0|0|1|0|0|0||0||0|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||||
93724951|6917112|Sample|PS07US01876PHX3P|410|341|501|436|446|333|545|783|763|403|289|0|1|0|0|0|0|0||0||0|1|0|0|0|0|0|1|0|1|1|0|0|0||||||||||||||||||||||||||
83696567|6635555|Sample|PS07US01QR74TMRE|480|495|575|841|576|760|540|480|672|433|709|1|0|0||||||0||0|0|1|1|0|1|1|1|0|0|0|0|0|1||||||||||||||||||||||||||
78925532|6616629|Sample|PS07US01QR74TMRE|476|469|620|568|448|422|578|473|489|745|420|0|1|0|0|0|0|1||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
78734050|6964893|Sample|PS07US01P35LC6FR|470|419|494|478|519|408|504|499|482|692|372|1|0|0|0|0|0|0||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
91554582|6627443|Sample|PS07US02K28JY7CV|787|323|415|371|311|524|525|495|438|715|704|0|0|0||||||0||0|1|0|1|0|1|1|1|0|0|0|0|0|0||||||||||||||||||||||||||
88725903|6615845|Sample|PS07US02K28JY7CV|419|519|907|654|524|487|614|721|717|435|424|0|1|0|0|0|0|0||1||1|1|0|1|0|1|0|1|0|1|0|1|0|0||||||||||||||||||||||||||
87774779|6766032|Sample|PS07US02FC1PGXQY|519|693|693|709|758|675|575|752|712|433|662|0|1|0||||||0||1|1|0|1|0|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
94028508|6757394|Sample|PS07US01BM4ZMS7B|379|293|760|395|352|349|797|454|405|501|241|1|0|0||||||||0|1|0|0|0|0|0|0|1|0|0|1|0|0||||||||||||||||||||||||||
91560732|6723328|Sample|PS07US01RY8ZYFKX|403|472|633|610|818|406|849|439|481|373|369|0|1|0|0|1|0|0||0||0|1|0|0|0|0|0|1|1|0|0|0|0|0||||||||||||||||||||||||||
91809738|6526182|Sample|PS07US027G6L9PHH|790|595|549|559|475|566|802|764|515|741|833|0|1|0||||||||0|0|1|1|0|1|0|1|1|1|0|0|0|0||||||||||||||||||||||||||
78581253|6639307|Sample|PS07US027G6L9PHH|469|553|592|542|455|455|508|479|515|450|456|0|1|0|0|0|0|0||0||0|||||||||||||||||||||||||||||||||||||||
83591508|6921077|Sample|PS07US027JJFJ8ZR|420|351|569|535|498|730|592|393|425|560|388|0|1|0|1|0|0|0||1||0|1|0|0|0|0|1|0|0|0|0|0|0|1||||||||||||||||||||||||||
85215541|6925359|Sample|PS07US026W6Q8FP1|460|311|452|411|321|349|521|787|439|476|277|0|1|0|0|0|0|0||0||0|0|0|1|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
81588820|6772307|Sample|PS07US023Q588PEK|440|697|804|789|493|681|880|327|745|492|649|0|0|1|1|0|0|0||0||1|0|1|0|0|0|0|0|1|0|0|0|0|0||||||||||||||||||||||||||
87052928|6671078|Sample|PS07US023Q588PEK|498|447|493|501|717|433|494|484|475|746|376|0|1|0||||||0||0|1|0|0|0|0|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
87465847|6983165|Sample|PS07US01K748ZXF8|789|685|722|726|483|722|567|396|577|465|902|0|0|0|0|0|0|0||0||1|1|0|0|0|0|1|0|0|0|0|0|0|||||||||||||||||||||||||||
87370212|6993073|Sample|PS07US01K748ZXF8|507|476|428|461|415|458|423|522|479|486|442|0|0|1|0|0|0|0||0||0|||||||||||||||||||||||||||||||||||||||
93471465|6537884|Sample|PS07US011Q6R4F6L|502|437|322|373|394|483|348|561|501|470|440|0|0|1||||||0||0|||||||||||||||||||||||||||||||||||||||
85124692|6588751|Sample|PS07US01ZYZ4EMGZ|631|200|477|429|431|274|562|722|317|469|200|1|0|0||||||||0|0|0|1|0|0|1|0|0|1|0|0|0|||||||||||||||||||||||||||
83489159|6669030|Sample|PS07US01N0T7X81F|398|581|717|718|806|527|853|349|613|471|471|0|0|1|0|0|0|0||||0|1|0|0|0|0|0|0|1|0|0|0|0|0||||||||||||||||||||||||||
93103663|6656571|Sample|PS07US024R6FZ0JE|463|592|656|675|480|567|563|735|496|439|522|0|1|0||||||0||0|0|0|1|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
94744465|6746165|Sample|PS07US02MVK3VS6P|798|631|765|743|638|550|638|431|542|760|578|0|1|0|1|0|0|0||0||1|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||||
86176979|6938971|Sample|PS07US01QK7HHZSE|462|683|766|774|483|615|863|362|525|770|594|0|0|1|0|0|0|0||0|||1|0|0|0|0|0|1|1|0|0|0|0|0||||||||||||||||||||||||||
89218249|6644400|Sample|PS07US029H3VYB28|454|354|472|491|510|309|530|495|495|458|335|0|1|0|0|0|0|0||0||0|0|1|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
91594019|6656883|Sample|PS07US02J63PZS0M|575|841|590|844|526|875|828|501|794|782|867|1|0|0||||||0||0|1|1|0|0|1|1|1|1|0|1|0|0|1||||||||||||||||||||||||||
82264531|6838395|Sample|PS07US02J63PZS0M|427|534|601|623|466|607|523|408|492|770|517|0|0|1||||||0||0|1|0|0|0|0|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
77532356|6739466|Sample|PS07US015TPNYN8R|726|200|284|228|220|294|437|806|335|511|224|0|0|0||||||||0|1|0|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||||
92346838|6928894|Sample|PS07US015TPNYN8R|388|327|420|393|617|398|468|446|439|728|334|0|0|1|0|0|0|0||0|||1|0|0|0|0|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
76491305|6592168|Sample|PS07US015TPNYN8R|388|327|420|393|617|398|468|446|439|728|334|0|0|1|0|0|0|0||0|||1|0|0|0|0|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
89624731|6515999|Sample|PS07US02SG2FKE45|499|463|615|590|512|366|546|471|518|720|366|0|1|0|0|0|0|0||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
92249300|6603589|Sample|PS07US02K1PPGEWT|477|445|530|478|507|535|543|478|480|477|475|1|0|0||||||||1|||||||||||||||||||||||||||||||||||||||
75874303|7023268|Sample|PS07US02WLJ3JPZY|659|200|374|297|471|200|483|453|334|704|500|1|0|0|0|0|0|0||1||0|0|1|1|1|1|1|1|0|0|0|0|0|0||||||||||||||||||||||||||
82343308|6710503|Sample|PS07US026C5VGRS4|442|489|525|571|817|594|462|761|490|688|485|0|0|1|0|0|0|0||0||0|0|0|1|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
75829716|6889506|Sample|PS07US026C5VGRS4|684|347|586|540|408|359|836|366|683|463|550|0|1|0|0|0|0|0||1||0|0|1|0|0|0|0|1|1|0|1|0|0|0||||||||||||||||||||||||||
88121063|6754999|Sample|PS07US026PXNGNSB|498|240|293|258|340|371|444|830|443|721|266|1|0|0||||||0||0|1|0|1|0|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
80877798|6759134|Sample|PS07US01VGGKHFVY|384|448|650|873|447|799|589|368|414|447|352|0|0|1|0|0|0|0||||1|1|1|0|0|1|1|1|0|0|0|0|0|1||||||||||||||||||||||||||
90940978|6614652|Sample|PS07US01VGGKHFVY|384|448|650|873|447|799|589|368|414|447|352|0|0|1|0|0|0|0||||1|1|1|0|0|1|1|1|0|0|0|0|0|1||||||||||||||||||||||||||
81492279|6810020|Sample|PS07US02RKZYD63L|368|365|524|496|516|330|816|431|680|483|303|1|0|0|0|0|0|0||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||||||||||||||||||||||||||
91496197|6633084|Sample|PS07US01X44THZ17|463|509|598|605|521|410|542|443|473|748|405|0|1|0||||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
75411201|6555334|Sample|PS07US01X44THZ17|401|217|365|334|349|254|458|500|342|823|428|1|0|0||||||0||0|1|0|1|0|1|1|1|0|0|0|0|0|0||||||||||||||||||||||||||
90860989|6817894|Sample|PS07US029D3PSYEB|448|539|603|630|588|533|540|435|472|786|485|0|1|0|1|0|0|0||1||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
76305693|6809052|Sample|PS07US016ZVTW0S7|422|482|555|542|452|454|813|415|469|732|424|0|0|1||||||0||0|0|1|0|0|0|0|0|1|0|0|0|0|0||||||||||||||||||||||||||
93121586|6901908|Sample|PS07US01BL4244NV|411|224|282|251|458|542|433|822|691|792|505|1|0|0||||||||0|1|1|0|0|1|1|1|0|1|0|0|0|1||||||||||||||||||||||||||
89391769|6885533|Sample|PS07US0299QX0S28|476|401|448|396|444|469|511|488|480|515|432|1|0|0||||||||0|||||||||||||||||||||||||||||||||||||||
81967112|6988597|Sample|PS07US02GYKQPGYK|463|617|755|915|850|537|865|410|670|422|517|0|1|0|0|0|0|0||0||1|0|0|1|0|0|0|1|1|0|0|0|0|0||||||||||||||||||||||||||
84105681|6831321|Sample|PS07US02GYKQPGYK|475|372|443|391|384|358|473|513|636|450|324|0|1|0||||||0||0|0|1|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
76567129|6832573|Sample|PS07US028C2XHFDY|515|648|684|700|595|568|847|453|535|426|549|1|0|0|1|0|0|0||0||0|1|0|0|0|0|1|0|1|0|0|0|0|0||||||||||||||||||||||||||
93563048|6607043|Sample|PS07US028C2XHFDY|475|514|628|586|550|845|582|762|492|733|523|1|0|0||||||||1|0|0|1|0|0|1|1|0|1|0|0|0|1||||||||||||||||||||||||||
93530887|6504944|Sample|PS07US01NXFCV473|337|420|670|642|553|664|618|701|390|685|284|0|1|0|0|0|0|0||0||0|1|0|0|0|0|0|1|0|1|0|0|0|1||||||||||||||||||||||||||
77776396|6749114|Sample|PS07US02DE639H3H|337|420|670|642|553|664|618|701|390|685|284|0|1|0|0|0|0|0||0||0|1|0|0|0|0|0|1|0|1|0|0|0|1||||||||||||||||||||||||||
82031166|6887091|Sample|PS07US02H28EYGTB|337|420|670|642|553|664|618|701|390|685|284|0|1|0|0|0|0|0||0||0|1|0|0|0|0|0|1|0|1|0|0|0|1||||||||||||||||||||||||||
90112665|6531277|Sample|PS07US01CK6S4LTM|331|324|688|637|562|337|650|358|368|436|477|0|1|0|0|0|0|0||1||0|0|1|0|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
81031776|6721813|Sample|PS07US02LQJJLYXC|399|458|595|536|473|391|563|416|599|466|372|0|1|0|0|0|0|0||0|||1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
85116803|6719682|Sample|PS07US02LQR6LY84|432|233|264|200|231|359|443|521|409|521|309|1|0|0||||||||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
79263572|6962999|Sample|PS07US02JWVY4SCL|414|320|444|435|419|314|454|776|550|482|228|1|0|0|1|0|0|0||1||0|1|0|0|0|0|1|0|0|1|0|0|0|0||||||||||||||||||||||||||
76059915|6679598|Sample|PS07US0177W0V069|376|459|626|582|595|379|554|410|455|428|327|1|0|0|0|1|0|0||1||0|0|1|0|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
90563456|6993503|Sample|PS07US01GM82NENQ|737|266|436|372|410|315|518|481|392|509|266|1|0|0||||||||0|1|0|0|0|0|1|0|0|0|0|0|0|||||||||||||||||||||||||||
89455027|6749048|Sample|PS07US01GM82NENQ|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
93407106|6970085|Sample|PS07US01GM82NENQ|443|496|567|530|484|385|541|464|468|407|427|0|1|0|0|0|0|0||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
91106746|6712816|Sample|PS07US028NKDMJDF|551|564|579|546|501|547|529|809|574|698|567|0|1|0|1|0|0|0||0||1|0|0|0|1|0|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
78966157|6830653|Sample|PS07US02EY2P7E45|482|374|509|479|552|423|811|500|463|452|368|1|0|0||||||0||0|0|0|1|0|0|0|0|1|0|0|0|0|0||||||||||||||||||||||||||
84910851|6668502|Sample|PS07US018FW68F3V|414|402|649|647|578|659|562|442|414|756|285|1|0|0|0|0|0|0||0|||1|1|0|0|1|1|1|0|0|0|0|0|1||||||||||||||||||||||||||
80815014|6731787|Sample|PS07US018FW68F3V|411|656|750|750|527|865|607|353|477|719|555|0|0|1||||||||0|0|0|1|0|0|0|0|||0|0|0|1||||||||||||||||||||||||||
94282678|6695917|Sample|PS07US018FW68F3V|438|200|422|389|427|381|553|799|373|771|215|1|0|0||||||0|||1|0|0|1|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
80963134|6597350|Sample|PS07US02J285YCB5|414|413|430|431|338|506|767|420|597|472|324|0|0|1|0|0|1|0||0||0|1|0|0|0|0|0|0|1|0|0|0|0|0||||||||||||||||||||||||||
87030364|6937995|Sample|PS07US02L0QEN11H|394|200|297|241|355|296|462|509|363|736|200|1|0|0||||||||0|1|0|0|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
91778167|6889971|Sample|PS07US02L0QEN11H|394|200|297|241|355|296|462|509|363|736|200|1|0|0||||||||0|1|0|0|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
78179502|6990062|Sample|PS07US01R04PHG6T|550|645|620|855|769|568|554|497|588|475|627|1|0|0||||||0||0|0|0|1|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
87468188|6875068|Sample|PS07US01VMKZ02R5|364|300|349|337|349|460|420|773|411|446|290|0|0|1|0|1|0|0||||0|1|0|0|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
93399985|6719515|Sample|PS07US01QC40440L|750|621|684|717|535|695|551|380|484|447|819|0|0|1|1|0|0|0||||0|0|1|0|0|0|1|1|0|0|0|0|0|0||||||||||||||||||||||||||
84996120|6682478|Sample|PS07US01N5SPGFHV|353|200|443|700|750|264|558|426|336|511|200|1|0|0||||||0||0|1|0|0|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
87328889|6872885|Sample|PS07US028B0CWFD7|375|376|451|393|321|411|475|429|688|503|327|0|1|0|0|0|0|0||0||1|1|1|0|0|1|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
83012899|6893161|Sample|PS07US02K27Q8F31|443|433|616|580|413|404|824|410|449|535|618|0|1|0|1|0|0|0||0||0|0|1|0|0|0|1|0|1|0|0|0|0|0||||||||||||||||||||||||||
84216939|6994726|Sample|PS07US02K27Q8F31|443|433|616|580|413|404|824|410|449|535|618|0|1|0|1|0|0|0||0||0|0|1|0|0|0|1|0|1|0|0|0|0|0||||||||||||||||||||||||||
81941255|7015492|Sample|PS07US029F6499CH|425|431|635|573|517|524|604|742|434|734|445|1|0|0||||||1||1|1|0|0|0|0|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
87488001|7019113|Sample|PS07US02LQ6GLY2L|553|690|673|691|598|619|829|482|725|426|640|0|1|0||||||0||0|1|0|0|0|0|0|0|1|0|0|0|0|0||||||||||||||||||||||||||
76692162|6668378|Sample||412|512|634|632|418|572|566|372|428|765|423|0|0|1|1|0|0|0||||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
89317130|6736699|Sample||359|393|548|567|384|541|530|389|413|401|389|0|0|0|1|0|0|0||0||0|||||||||||||||||||||||||||||||||||||||
77142261|6997688|Sample|PS07US02Z9YY8Y9L|553|783|823|821|589|701|645|418|807|436|732|0|1|0|1|0|0|0||0||1|0|1|0|0|0|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
83786758|6695983|Sample|PS07US02Z9YY8Y9L|819|415|471|396|491|451|497|549|525|461|711|1|0|0||||||0||1|0|0|1|0|0|1|0|0|0|0|0|0|||||||||||||||||||||||||||
78287132|6742341|Sample|PS07US01S3TE4FRM|826|509|438|473|483|371|468|563|553|525|818|0|1|0||||||0|||0|0|1|0|0|1|0|0|0|0|0|0|||||||||||||||||||||||||||
93218877|6842514|Sample|PS07US02N3BPGTPT|826|509|438|473|483|371|468|563|553|525|818|0|1|0||||||0|||0|0|1|0|0|1|0|0|0|0|0|0|||||||||||||||||||||||||||
94580867|6924822|Sample|PS07US01ZGVKLE9D|824|725|728|740|549|623|576|757|728|762|647|0|1|0|0|0|0|0||0|||0|1|1|0|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
90243836|6960061|Sample|PS07US019MXN4YDX|450|286|413|382|787|303|475|815|431|663|250|0|1|0|1|0|0|0||0||0|0|0|1|0|0|1|1|0|1|0|0|0|0||||||||||||||||||||||||||
79458368|6580177|Sample|PS07US019MXN4YDX|307|347|594|609|508|423|555|349|726|445|537|0|0|1|0|0|0|0||0||0|0|1|0|0|0|0|0|0|0|1|0|0|0||||||||||||||||||||||||||
91736226|6711880|Sample|PS07US02Z1XPGJ4T|427|259|375|362|328|712|813|492|743|498|654|1|0|0||||||0|||1|0|0|0|0|1|0|1|0|1|0|0|1||||||||||||||||||||||||||
79004692|6873715|Sample|PS07US02WQQVNZPG|542|406|361|321|298|580|481|540|512|472|551|1|0|0||||||0|||||||||||||||||||||||||||||||||||||||||
86159088|6510696|Sample|PS07US02WQQVNZPG|516|508|505|493|763|474|485|809|765|463|786|||||||||0||0|0|1|1|0|1|1|1|0|1|0|0|0|0||||||||||||||||||||||||||
87217884|6935174|Sample|PS07US02VL21G04W|765|560|644|665|483|547|567|405|652|443|749|0|1|0||||||0||0|0|0|1|0|0|1|0|0|0|0|0|0|||||||||||||||||||||||||||
93692753|6549649|Sample|PS07US02P7HY8R8L|768|243|350|279|208|491|513|797|740|452|685|1|0|0||||||0||0|1|0|1|0|1|1|1|0|1|1|0|0|0||||||||||||||||||||||||||
90997740|6862227|Sample|PS07US01CD5Z5PW0|407|531|611|650|532|639|531|387|468|758|533|0|0|1|1|0|0|0||0||0|1|1|0|0|1|1|1|0|0|0|0|0|0||||||||||||||||||||||||||
78647748|6927369|Sample|PS07US0115J8JSBM|330|291|490|462|697|293|503|425|375|463|200|0|1|0|0|0|0|0||0||0|1|0|0|0|0|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
82087584|6939036|Sample|PS07US0115J8JSBM|403|386|574|607|861|295|844|436|764|465|347|0|1|0|0|0|0|0||0||0|1|1|0|1|1|0|1|1|0|1|0|0|0||||||||||||||||||||||||||
87693984|6501303|Sample|PS07US0115J8JSBM|426|440|565|552|397|486|557|761|578|739|376|0|1|0||||||0||0|1|1|1|0|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
84164302|7007220|Sample|PS07US02FVVKG9QX|502|570|578|629|783|530|512|768|495|443|521|0|1|0|1|0|0|0||0||0|0|0|1|0|0|1|0|0|1|0|0|0|0||||||||||||||||||||||||||
78300568|6565460|Sample|PS07US01SX6728HE|493|283|256|220|200|504|717|559|733|512|621|1|0|0||||||||0|1|0|1|0|1|1|1|1|1|1|0|0|0||||||||||||||||||||||||||
