ult_party_id|acct_id|cust_source_cd|la_id|behavior_score_05|behavior_score_06|behavior_score_07|behavior_score_09|behavior_score_10|behavior_score_11|behavior_score_12|behavior_score_13|behavior_score_22|behavior_score_23|behavior_score_24|dim_01_ind|dim_02_ind|dim_03_ind|dim_04_ind|dim_05_ind|dim_06_ind|dim_07_ind|dim_08_ind|dim_09_ind|dim_10_ind|dim_11_ind|dim_12_ind|dim_13_ind|dim_14_ind|dim_15_ind|dim_16_ind|dim_17_ind|dim_18_ind|dim_19_ind|dim_20_ind|dim_21_ind|dim_22_ind|dim_23_ind|dim_24_ind|dim_25_ind|dim_26_ind|dim_27_ind|dim_28_ind|dim_29_ind|dim_30_ind|dim_31_ind|dim_32_ind|dim_33_ind|dim_34_ind|dim_35_ind|dim_36_ind|dim_37_ind|dim_38_ind|dim_39_ind|dim_40_ind|dim_41_ind|dim_42_ind|dim_43_ind|dim_44_ind|dim_45_ind|dim_46_ind|dim_47_ind|dim_48_ind|dim_49_ind|dim_50_ind
50603103|3743148|Sample|QS07US021WMQPXM8|437|531|675|634|475|507|856|730|446|729|721|0|1|0|1|0|0|0||0||0|1|0|0|0|0|0|1|1|1|0|0|0|0||||||||||||||||||||||||||
47236085|2747788|Sample|QS07US02C1KQPLHX|492|582|602|583|505|515|830|785|798|664|530|0|1|0|0|0|0|0||0||0|1|0|0|0|0|0|1|1|1|1|0|0|0||||||||||||||||||||||||||
59926099|3364054|Sample|QS07US01KD6KJZRH|531|480|403|459|739|397|759|820|721|786|758|0|1|0||||||0||0|1|1|0|0|1|1|1|1|1|0|0|0|0||||||||||||||||||||||||||
57017759|3042147|Sample|QS07US02KMSYRFCJ|397|584|728|732|713|585|612|680|432|699|501|0|0|1|0|0|0|0||0||0|1|0|0|0|0|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
45616174|2977579|Sample|QS07US01CBCKVM4X|432|368|438|373|426|300|473|793|474|752|316|1|0|0||||||||0|0|0|1|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
62475282|2690217|Sample|QS07US02DG3PFRX5|407|444|614|596|787|336|576|749|438|749|330|0|1|0|0|0|0|0||0||0|0|0|1|0|0|1|1|0|1|0|0|0|0||||||||||||||||||||||||||
46896438|3729569|Sample|QS07US01J83PKXM7|470|391|541|479|566|602|584|460|430|719|486|1|0|0||||||0||1|1|0|0|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
64641976|3997167|Sample|QS07US02LJBMZVN2|413|506|655|613|515|413|580|413|433|735|412|0|1|0|0|0|0|0||1||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
59768312|3686643|Sample|QS07US02CKZLDKHK|467|632|726|735|490|874|603|716|506|438|581|0|0|1|0|0|0|0||0||1|0|0|0|0|0|0|0|0|1|0|0|0|1||||||||||||||||||||||||||
49501686|3697852|Sample|QS07US02CFEQPBJX|443|495|515|628|563|468|495|450|492|474|488|0|0|1||||||0||0|||||||||||||||||||||||||||||||||||||||
46033104|2559831|Sample|QS07US02J83PELTH|494|444|501|523|466|467|474|779|494|724|413|0|0|1||||||0||0|1|0|0|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
61476568|2705288|Sample|QS07US027C25X541|475|457|790|544|414|838|465|767|468|698|433|0|0|1|1|0|0|0||0||0|1|0|0|0|0|0|1|0|1|0|1|0|1||||||||||||||||||||||||||
46123696|2625915|Sample|QS07US01CBXYCXQ8|529|843|495|533|484|558|478|800|702|467|797|0|0|1||||||0|||0|1|0|0|0|1|1|0|1|1|0|0|0||||||||||||||||||||||||||
65406776|3427476|Sample|QS07US021JQ3NZKD|380|429|854|553|474|310|833|724|581|782|304|0|1|0|0|0|0|0||1||0|1|1|1|1|1|0|1|1|1|0|1|0|0||||||||||||||||||||||||||
46221068|3642162|Sample|QS07US02FD35YQWZ|434|640|929|789|529|586|871|684|482|755|537|0|0|1|0|0|0|0||0||0|1|0|1|0|1|1|1|1|1|0|1|0|0||||||||||||||||||||||||||
58024010|3555930|Sample|QS07US02HMKYENLP|490|627|868|665|579|710|504|414|830|445|811|0|0|0|0|0|1|0||0||0|0|1|0|0|0|0|0|0|0|1|1|0|0||||||||||||||||||||||||||
59586726|3314954|Sample|QS07US02YEJ2JTV3|557|620|887|635|810|845|831|787|727|687|845|0|1|0|1|0|0|0||0||1|1|1|1|0|1|1|1|1|1|0|1|0|1||||||||||||||||||||||||||
61030308|3137448|Sample|QS07US01SMVY86VH|428|285|395|318|404|364|494|491|414|757|300|1|0|0||||||||0|0|0|0|1|0|1|1|0|0|0|0|0|0||||||||||||||||||||||||||
56743570|3938457|Sample|QS07US019FS62NPP|443|618|340|286|355|295|415|539|399|548|568|1|0|0|||||||||1|0|0|0|0|1|0|||1|0|0|0||||||||||||||||||||||||||
46078978|3708134|Sample|QS07US01NB247M4W|496|353|415|448|536|421|506|820|655|750|438|1|0|0||||||0||0|1|0|0|1|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
61212437|3428559|Sample|QS07US01MFRXF3N6|765|313|342|293|532|490|485|793|420|799|403|1|0|0||||||||1|0|0|1|0|0|1|1|0|1|0|0|0|0||||||||||||||||||||||||||
65336400|3794223|Sample|QS07US01F5JSJ7ZL|445|520|616|595|575|434|567|439|464|522|778|1|0|0|0|0|0|0||||0|0|0|1|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
45016022|3742357|Sample|QS07US02QTPPZXGN|378|253|442|474|450|417|799|449|565|403|236|0|0|1|0|0|0|0||0||0|1|0|0|1|1|0|1|1|0|0|0|0|0||||||||||||||||||||||||||
45749989|3141404|Sample|QS07US01PZSTG4S1|375|366|507|475|501|321|509|761|431|739|305|1|0|0||||||||0|0|0|1|0|0|1|0|0|1|0|0|0|0||||||||||||||||||||||||||
57567354|3400426|Sample|QS07US01PZSTG4S1|375|366|507|475|501|321|509|761|431|739|305|1|0|0||||||||0|0|0|1|0|0|1|0|0|1|0|0|0|0||||||||||||||||||||||||||
47533100|3602115|Sample|QS07US017T6S473L|399|304|457|416|465|367|524|446|394|733|275|1|0|0|||||||||1|0|0|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
64747570|3735431|Sample|QS07US02KX68Y7WH|453|586|587|644|522|681|511|427|803|404|821|0|0|1||||||0||0|1|0|0|0|0|0|0|0|0|1|0|0|0||||||||||||||||||||||||||
60144625|2612512|Sample|QS07US02F4YK4S6X|547|656|682|898|459|619|558|764|544|451|817|0|1|0|1|0|0|0||0||0|0|0|1|0|0|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
54186327|3869414|Sample|QS07US02BVPYGES7|411|416|509|547|571|472|482|769|474|388|393|0|0|1||||||0||0|1|0|0|1|1|0|1|0|1|0|0||||||||||||||||||||||||||||
56904792|3251543|Sample|QS07US02CD1KY1BZ|432|324|462|420|432|303|504|494|436|725|265|0|1|0|1|0|0|0||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
48323203|2674825|Sample|QS07US02VFJPGCJP|798|710|755|744|817|649|864|400|791|731|885|1|0|0|1|0|0|0||0||0|1|0|0|0|0|1|1|1|0|0|0|0|0||||||||||||||||||||||||||
52653694|2951341|Sample|QS07US01J7QKNX29|506|200|257|225|306|291|421|864|564|545|215|1|0|0|0|0|0|1||0|||0|1|0|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
48918434|4042724|Sample|QS07US01PX3K3BGY|435|200|275|214|677|225|429|559|404|704|200|1|0|0||||||0||0|1|0|0|0|0|1|0|||0|0|0|0||||||||||||||||||||||||||
47583528|3438864|Sample|QS07US02W0ML4VNW|475|735|813|808|572|669|875|705|508|734|659|0|1|0|1|0|0|0||1||1|0|1|1|1|1|0|1|1|1|0|0|0|0||||||||||||||||||||||||||
61098067|3766134|Sample|QS07US018161R3LH|404|333|562|494|441|341|551|444|420|461|283|1|0|0|0|0|0|0||0||0|0|0|1|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
62147552|3816890|Sample|QS07US02EKZ8E9MZ|478|485|598|624|645|562|615|412|742|524|563|0|1|0|0|0|0|0||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
47830166|3700975|Sample|QS07US01ZVN3SFNE|823|475|537|490|482|548|541|811|527|465|526|1|0|0||||||0||1|0|0|1|0|0|1|0|0|1|0|0|0|||||||||||||||||||||||||||
46979690|3727974|Sample|QS07US0101D6VK6F|498|564|582|566|520|495|525|474|496|493|522|0|1|0|1|0|0|0||1||0|0|1|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
45033246|3907296|Sample|QS07US029YJRJ6V5|543|685|703|671|503|596|846|773|574|467|653|0|1|0||||||0||1|1|1|0|0|1|0|1|1|1|0|0|0|0||||||||||||||||||||||||||
49792344|3720715|Sample|QS07US01Z46Z8MHH|554|260|242|219|577|380|373|618|469|490|307|1|0|0||||||0||0|0|0|0|1|0|1|1|0|0|0|0|0|0||||||||||||||||||||||||||
55184505|3812678|Sample|QS07US011CPH8F31|419|461|518|545|447|790|520|436|477|719|453|0|0|1|0|1|0|0||0||0|1|0|0|0|0|0|0|0|0|0|0|0|1||||||||||||||||||||||||||
49594699|2616850|Sample|QS07US01RHY4V672|383|250|391|304|218|440|525|750|385|790|316|1|0|0||||||0||0|1|0|0|0|0|1|0|0|1|0|0|0|0||||||||||||||||||||||||||
60501693|2612939|Sample|QS07US02WY87YEQE|316|395|620|641|513|367|570|679|390|756|265|0|0|1|0|0|0|0||||0|1|0|0|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
60296002|3394438|Sample|QS07US02MN31NK48|425|295|429|394|449|324|488|808|589|729|259|1|0|0|0|0|0|0||0||0|1|0|0|0|0|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
58830274|4024739|Sample|QS07US02DVL7BFST|540|548|596|601|749|536|569|805|537|471|500|0|1|0|1|0|0|0||0||0|0|0|1|0|0|1|1|0|1|0|0|0|0||||||||||||||||||||||||||
45501479|3653094|Sample|QS07US020WSZ4DZP|487|588|653|646|417|663|552|734|510|707|555|0|0|1|0|0|0|0||0||1|0|1|1|0|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
57978635|2925043|Sample|QS07US02RLFKL2B6|775|200|200|200|203|261|350|591|395|520|231|1|0|0||||||||0|1|0|0|0|0|1|0|0|0|0|0|0|||||||||||||||||||||||||||
63265499|3115419|Sample|QS07US02C83PGL1E|395|415|522|511|384|343|484|436|383|809|308|0|0|1|0|0|0|0||||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
49471112|2588919|Sample|QS07US027C5234N6|474|368|376|415|431|453|439|505|457|679|313|0|0|1||||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
47678080|3849917|Sample|QS07US02DHDL8FGD|488|577|656|892|878|533|578|770|751|694|519|0|1|0|0|0|0|0||0||0|1|0|1|0|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
53531041|2943689|Sample|QS07US01DFCKM2JK|413|469|538|565|412|601|494|743|473|425|453|0|0|0||||||0||1|1|0|0|0|0|1|0|0|1|0|0|0|0||||||||||||||||||||||||||
51222037|3031674|Sample|QS07US02M1KRG107|482|408|482|486|455|413|503|792|488|437|351|0|0|1|0|0|0|0||0||0|0|1|0|0|0|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
58399213|3712694|Sample|QS07US029YJ3J0V0|539|385|334|340|387|324|363|853|483|457|321|0|1|0|1|0|0|0||0||0|0|1|0|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
47020954|3398615|Sample|QS07US0244VFL1B7|525|468|736|434|528|391|768|834|550|515|500|||||||||0||0|1|0|1|0|1|1|1|1|1|0|1|0|0||||||||||||||||||||||||||
46650560|3566852|Sample|QS07US01CM934Y28|805|381|467|434|732|449|806|815|790|733|413|1|0|0||||||0|||1|0|0|1|1|0|1|1|1|1|0|0|0||||||||||||||||||||||||||
58148300|2543348|Sample|QS07US02RDYNYLCZ|358|389|508|520|415|559|505|385|400|457|365|0|0|1|0|0|0|0||||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
52901567|2638762|Sample|QS07US01WR3P7W93|364|378|677|608|528|360|638|391|567|810|572|1|0|0|0|0|0|1||0||0|1|0|0|0|0|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
47818738|2787406|Sample|QS07US02GT6T53EH|397|567|647|643|471|544|564|373|448|456|462|0|0|1||||||||0|||||||||||||||||||||||||||||||||||||||
63968197|3778591|Sample|QS07US02PD028WCL|489|248|305|306|766|309|469|820|467|517|330|1|0|0|0|0|0|0||0||0|0|0|0|1|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
63493650|2899528|Sample|QS07US027R3212NZ|466|690|759|750|573|610|863|393|670|715|594|0|1|0|0|0|0|0||1||1|1|0|1|1|1|1|1|1|0|0|0|0|0||||||||||||||||||||||||||
49213889|2816502|Sample|QS07US01TZ6J8EHG|505|503|488|486|496|497|492|506|674|500|752||||||||||||0|0|1|0|0|0|0|||0|0|0|0||||||||||||||||||||||||||
64567067|2767623|Sample|QS07US014BXK3CSY|489|321|339|319|664|364|418|834|590|783|316|1|0|0||||||||0|0|1|1|1|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
58680496|3106659|Sample|QS07US02EGB7L7EP|346|314|526|502|600|410|550|705|614|793|254|0|0|1|0|0|0|0||||0|1|0|1|0|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
53373297|3123883|Sample|QS07US02CDYQYYCZ|403|370|584|564|470|369|575|744|417|778|276|0|1|0|0|0|0|0||0||0|0|1|0|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
65053597|2722916|Sample|QS07US02RX0G1XE8|407|277|324|306|349|669|750|474|410|478|226|0|0|1||||||0||0|1|0|0|0|0|0|1|1|0|0|0|0|1||||||||||||||||||||||||||
53157955|2700616|Sample|QS07US02F3547ZG7|711|508|666|631|524|454|603|386|410|439|699|0|1|0|0|0|0|0||0||0|1|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||||
52784452|2579473|Sample|QS07US0201QZNKMD|504|454|509|507|646|514|794|788|636|726|391|0|1|0|0|0|0|0||0||0|1|0|1|0|1|0|1|1|1|0|0|0|0||||||||||||||||||||||||||
45253801|3406658|Sample|QS07US02TSVBGMS1|428|582|689|699|487|651|840|385|677|455|804|0|0|1|0|0|0|0||0||0|0|1|0|0|0|0|0|1|0|0|0|0|0||||||||||||||||||||||||||
55710288|2996214|Sample|QS07US02973P9C5T|475|666|734|718|820|574|858|409|756|718|856|0|1|0|0|0|0|0||1||1|1|0|0|0|0|0|1|1|0|0|0|0|0||||||||||||||||||||||||||
62365573|4032285|Sample|QS07US017HMTH0S7|429|280|441|705|288|744|534|474|564|469|341|1|0|0||||||0||0|1|0|0|0|0|1|1|0|0|0|0|0|1||||||||||||||||||||||||||
52049495|3360532|Sample|QS07US02CL9QP3J3|511|627|906|663|456|563|851|432|555|457|807|0|1|0|0|0|0|0||0||1|1|0|0|0|0|1|0|1|0|0|1|0|0||||||||||||||||||||||||||
57426027|2641687|Sample|QS07US021D70DJ01|788|474|551|575|451|451|497|794|449|485|408|||||||||0|||0|0|1|0|0|1|0|0|1|0|0|0|||||||||||||||||||||||||||
60068003|2961915|Sample|QS07US017MDP8PRL|384|255|693|624|445|207|443|795|421|775|203|0|1|0||||||||0|1|1|0|0|1|1|1|0|1|0|1|0|0||||||||||||||||||||||||||
53415878|3129052|Sample|QS07US020FG2W428|414|421|462|515|644|613|761|749|715|715|425|0|0|1|1|0|0|0||||0|1|0|0|1|1|0|1|1|1|0|0|0|0||||||||||||||||||||||||||
45045955|2993818|Sample|QS07US01M9D767C2|299|200|429|358|354|254|503|404|326|741|200|1|0|0|0|0|0|0||1||0|1|1|0|0|1|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
62489683|2837653|Sample|QS07US02GT6B5T6H|474|576|600|845|569|535|555|762|690|483|551|0|1|0||||||0||0|1|0|0|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
57246206|3599405|Sample|QS07US02NYNL8FEF|424|485|870|861|521|417|836|739|765|722|670|0|1|0|1|0|0|0||0||0|1|1|0|0|1|0|1|1|1|1|1|0|0||||||||||||||||||||||||||
60688479|3373175|Sample|QS07US01ZSRSNDD8|729|270|339|274|266|453|505|481|364|465|693|1|0|0||||||||0|0|0|1|0|0|1|0|0|0|0|0|0|||||||||||||||||||||||||||
53510232|2928345|Sample|QS07US02KW6BNGYE|451|380|423|474|473|377|469|490|480|475|405|0|0|1||||||0||0|||||||||||||||||||||||||||||||||||||||
48228899|3068487|Sample|QS07US028WMNPCD0|408|583|708|705|528|502|609|712|439|762|467|0|1|0|1|0|0|0||0||0|0|0|0|1|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
60025935|3076197|Sample|QS07US02RS6M63BH|372|430|649|628|815|342|853|395|410|710|302|1|0|0|1|0|0|0||1|||1|1|0|0|1|0|1|1|0|0|0|0|0||||||||||||||||||||||||||
48605370|3432625|Sample|QS07US020M9T1ZR7|368|316|557|467|489|290|575|753|396|758|263|0|1|0|0|0|0|1||0||0|0|1|0|1|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
62667494|2855954|Sample|QS07US01799QQB9J|751|213|258|213|367|220|370|838|378|777|200|1|0|0||||||||0|0|0|0|1|0|0|0|0|1|0|0|0|||||||||||||||||||||||||||
51113983|2968799|Sample|QS07US01P479FMME|414|217|394|329|365|382|514|481|629|503|247|1|0|0|1|0|0|0||1|||1|0|0|0|0|1|0|||0|0|0|0||||||||||||||||||||||||||
62553829|3215652|Sample|QS07US01B6ZBDB6T|409|306|473|393|413|349|819|466|410|510|290|1|0|0||||||||0|0|1|0|0|0|1|0|1|0|0|0|0|0||||||||||||||||||||||||||
56538713|3367398|Sample|QS07US01FY6K84NX|544|566|567|552|554|484|816|515|578|712|789|1|0|0|1|0|0|0||0||0|1|0|0|0|0|1|1|1|0|0|0|0|0||||||||||||||||||||||||||
54437224|3265604|Sample|QS07US02WY8QY1S7|444|263|315|356|401|312|390|517|410|699|201|0|0|1|0|0|0|0||0||0|1|0|1|0|1|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
61914416|3110481|Sample|QS07US02Z3QSNTJD|698|385|698|662|557|403|638|697|403|710|628|0|1|0|1|0|0|0||0||0|0|1|1|0|1|1|1|0|1|0|0|0|0||||||||||||||||||||||||||
56621857|3245714|Sample|QS07US01H27717MF|520|479|578|549|521|819|560|790|809|466|755|1|0|0||||||0||0|1|1|0|0|1|0|1|0|1|1|0|0|1||||||||||||||||||||||||||
60410729|3909962|Sample|QS07US02BRR1NGLD|422|200|248|206|274|290|451|819|571|435|200|1|0|0||||||0||0|1|0|0|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
65275158|3825843|Sample|QS07US02J528R341|367|508|678|890|738|493|857|348|677|733|688|0|0|1|0|0|0|0||0||0|1|0|0|1|1|0|1|1|0|0|0|0|0||||||||||||||||||||||||||
50026453|2716043|Sample|QS07US027W6GN8CE|490|532|481|528|487|604|452|790|536|720|560|0|0|1||||||0|||1|0|1|0|1|1|1|0|1|0|0|0|0||||||||||||||||||||||||||
58120499|3021268|Sample|QS07US01KDDD1YX0|440|597|379|326|411|362|475|500|746|496|608|1|0|0||||||||0|0|1|0|0|0|1|0|0|0|1|0|0|0||||||||||||||||||||||||||
62096271|3903977|Sample|QS07US02W28JY4R7|503|880|865|649|491|633|822|759|770|419|830|0|1|0||||||0||0|1|1|0|0|1|1|1|1|1|1|1|0|0||||||||||||||||||||||||||
58816844|3244190|Sample|QS07US02NV6E53LH|504|708|739|907|412|745|859|704|790|733|874|0|0|1|1|0|0|0||0||1|1|1|1|0|1|1|1|1|1|0|0|0|0||||||||||||||||||||||||||
58668999|3176060|Sample|QS07US02SJ2DD2Q6|364|347|517|532|496|479|518|405|741|410|644|0|0|1|0|0|0|0||||0|1|1|0|0|1|0|1|0|0|1|0|0|0||||||||||||||||||||||||||
59043921|3816575|Sample|QS07US011ETTXGNP|416|200|298|238|390|203|782|543|393|708|200|1|0|0|0|0|0|0||0||0|0|0|0|1|0|1|0|1|0|0|0|0|0||||||||||||||||||||||||||
45959915|4029593|Sample|QS07US011ETTXGNP|416|200|298|238|390|203|782|543|393|708|200|1|0|0|0|0|0|0||0||0|0|0|0|1|0|1|0|1|0|0|0|0|0||||||||||||||||||||||||||
62144605|2700122|Sample|QS07US01SJRPH37Z|438|309|419|379|425|350|498|492|414|532|303|1|0|0||||||||0|1|0|1|0|1|0|1|0|0|0|0|0|0||||||||||||||||||||||||||
56965139|3301162|Sample|QS07US0138Q381NR|440|312|420|380|411|359|502|795|588|773|313|1|0|0||||||||0|1|0|1|0|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
52761974|3314664|Sample|QS07US02XS6VWEWK|477|488|491|482|525|471|488|793|479|722|452|||||||||||0|1|0|0|0|0|1|1|0|1|0|0|0|0||||||||||||||||||||||||||
53041332|2864674|Sample|QS07US013Z3J864R|423|335|464|443|424|467|516|456|670|518|620|1|0|0|1|0|0|0||1||0|1|0|0|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
63572393|3808120|Sample|QS07US0195FZFWD9|571|369|296|228|235|528|448|851|528|803|542|1|0|0||||||0||1|1|0|0|0|0|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
45036827|3905648|Sample|QS07US02FBS0TJ2C|505|503|488|486|496|497|492|804|756|750|752||||||||||||0|1|1|0|1|1|1|0|1|0|0|0|0||||||||||||||||||||||||||
63373740|2714114|Sample|QS07US027NY225N3|509|708|749|740|598|631|858|417|535|448|649|0|1|0|1|0|0|0||1||1|1|0|0|0|0|1|0|1|0|0|0|0|0||||||||||||||||||||||||||
61946675|3796560|Sample|QS07US01SGQ3VM7W|428|200|216|200|302|224|357|841|540|768|200|1|0|0||||||||0|1|0|0|0|0|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
55676270|3024467|Sample|QS07US011NPXH8SV|334|292|516|428|412|315|548|740|378|765|252|1|0|0|0|0|0|0||0||0|1|0|1|0|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
61994623|2609256|Sample|QS07US02173PHET4|431|389|574|552|454|276|503|446|429|516|247|0|1|0|0|0|0|0||0||0|1|0|0|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
51183916|3739219|Sample|QS07US02Y03PXGYV|556|568|504|550|482|467|447|824|517|793|499|0|1|0||||||0||0|1|0|0|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
59314755|2664944|Sample|QS07US02W42VGX68|455|494|594|624|521|454|515|452|733|416|385|0|1|0|1|0|0|0||0|||0|0|1|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
58537921|3893562|Sample|QS07US01857Y68DF|536|601|542|544|762|590|806|495|558|742|613||||||||||||0|0|0|1|0|1|0|1|0|0|0|0|0||||||||||||||||||||||||||
50260670|3161787|Sample|QS07US01857Y68DF|536|601|542|544|762|590|806|495|558|742|613||||||||||||0|0|0|1|0|1|0|1|0|0|0|0|0||||||||||||||||||||||||||
61652655|3108093|Sample|QS07US02W763TK4K|308|322|598|589|463|387|559|353|668|450|260|0|0|1|0|0|0|0||0||0|1|0|0|0|0|1|0|0|0|0|0|0|0||||||||||||||||||||||||||
49521735|3820217|Sample|QS07US01L49KMK9G|722|240|372|360|388|364|464|484|656|471|472|1|0|0||||||0||0|1|0|0|0|0|0|1|0|0|1|0|0|0||||||||||||||||||||||||||
46013460|2687765|Sample|QS07US02BWHD8F2K|392|311|375|377|420|632|412|491|378|816|238|1|0|0|0|0|0|0||1||0|1|0|0|1|1|0|1|0|0|0|0|0|1||||||||||||||||||||||||||
49267289|2806816|Sample|QS07US0122FKM62H|470|562|665|698|617|478|828|761|749|677|455|0|1|0|1|0|0|0||0||0|1|1|1|0|1|1|1|1|1|0|0|0|0||||||||||||||||||||||||||
61217211|2987044|Sample|QS07US02VC4HJMFV|779|549|503|522|517|620|451|773|826|789|830|0|0|1||||||||0|1|0|1|0|1|0|1|0|1|1|0|0|0||||||||||||||||||||||||||
62844559|4003921|Sample|QS07US02Q80T8ZLL|427|348|360|342|387|211|397|817|402|515|240|0|1|0|0|0|0|0||||0|0|0|0|1|0|0|0|0|1|0|0||||||||||||||||||||||||||||
64117529|3130898|Sample|QS07US0262548T2G|328|291|537|494|439|358|554|365|346|682|200|0|1|0|0|0|1|0||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
55479457|3411295|Sample|QS07US0144K7HDSZ|742|304|379|353|406|731|782|790|419|765|579|1|0|0||||||||0|1|0|0|0|0|0|1|1|1|0|0|0|1||||||||||||||||||||||||||
60181364|2523892|Sample|QS07US01J2696TYE|542|482|531|487|687|536|521|813|767|484|494|1|0|0||||||0||1|1|0|1|0|1|1|1|0|1|0|0|0|0||||||||||||||||||||||||||
65372115|3378359|Sample|QS07US01J8DR466M|480|200|234|200|226|406|794|814|578|547|337|1|0|0||||||0||0|1|0|0|0|0|1|1|1|1|0|0|0|0||||||||||||||||||||||||||
62428687|3940803|Sample|QS07US016QCS8Z7P|372|200|331|266|450|214|452|493|369|467|200|1|0|0|||||||||1|0|1|0|1|0|1|0|0|0|0|0|||||||||||||||||||||||||||
54263672|3685247|Sample|QS07US02HT43MCFB|551|570|507|505|486|470|485|532|557|477|542|0|1|0||||||0||0|||||||||||||||||||||||||||||||||||||||
59503972|3027725|Sample|QS07US02KTPW6HFV|396|487|701|677|571|436|633|715|611|779|670|1|0|0|0|0|0|0||1||0|0|1|0|0|0|1|1|0|1|0|0|0|0||||||||||||||||||||||||||
49383051|3017625|Sample|QS07US0221EDN2B6|680|337|546|570|450|337|564|397|407|497|544|0|1|0|0|0|0|0||||1|0|0|1|0|0|1|0|0|0|0|0|0|||||||||||||||||||||||||||
62478896|3257807|Sample|QS07US01B50QQFEL|803|264|277|255|387|273|707|858|433|757|498|1|0|0||||||0||0|1|0|1|0|1|1|1|0|1|0|0|0|||||||||||||||||||||||||||
63260817|3235726|Sample|QS07US02TQ04HYEN|358|350|793|460|458|285|499|733|564|472|271|0|1|0|0|0|0|0||||0|1|1|0|0|1|0|1|0|1|0|1|0|0||||||||||||||||||||||||||
47096152|2905524|Sample|QS07US01RW98JZT7|391|268|415|359|402|259|517|788|418|810|296|1|0|0||||||||0|1|0|0|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
47886008|3956896|Sample|QS07US02423PDBZ8|546|652|556|559|503|585|512|518|543|424|618|0|1|0||||||0||0|||||||||||||||||||||||||||||||||||||||
51631896|4022499|Sample|QS07US02VR09GMSX|424|404|551|514|406|507|537|753|574|790|347|0|1|0|0|0|0|0||0||0|1|0|1|0|1|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
57811560|2814360|Sample|QS07US01NE8P9FG6|398|200|200|200|207|275|419|549|354|707|200|1|0|0||||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
62917073|3382371|Sample|QS07US02DJ57Q7EP|364|307|513|456|473|275|545|426|563|434|219|0|1|0|0|0|0|0||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||
50409568|2880606|Sample|QS07US02M5STE73P|491|422|516|507|513|446|528|798|503|438|373|1|0|0||||||0||0|0|0|1|0|0|0|1|0|1|0|0|0|0||||||||||||||||||||||||||
64580688|3276054|Sample|QS07US020QP5GYLL|427|460|541|572|745|514|516|748|446|446|411|0|0|1||||||0||0|0|0|1|0|0|0|0|0|1|0|0|0|0||||||||||||||||||||||||||
