ult_party_id,acct_id,cust_source_cd,la_id,behavior_score_05,behavior_score_06,behavior_score_07,behavior_score_09,behavior_score_10,behavior_score_11,behavior_score_12,behavior_score_13,behavior_score_22,behavior_score_23,behavior_score_24,dim_01_ind,dim_02_ind,dim_03_ind,dim_04_ind,dim_05_ind,dim_06_ind,dim_07_ind,dim_08_ind,dim_09_ind,dim_10_ind,dim_11_ind,dim_12_ind,dim_13_ind,dim_14_ind,dim_15_ind,dim_16_ind,dim_17_ind,dim_18_ind,dim_19_ind,dim_20_ind,dim_21_ind,dim_22_ind,dim_23_ind,dim_24_ind,dim_25_ind,dim_26_ind,dim_27_ind,dim_28_ind,dim_29_ind,dim_30_ind,dim_31_ind,dim_32_ind,dim_33_ind,dim_34_ind,dim_35_ind,dim_36_ind,dim_37_ind,dim_38_ind,dim_39_ind,dim_40_ind,dim_41_ind,dim_42_ind,dim_43_ind,dim_44_ind,dim_45_ind,dim_46_ind,dim_47_ind,dim_48_ind,dim_49_ind,dim_50_ind
21190442,1985211,Sample,QV03US02JTP31E74,818,747,782,788,501,914,866,718,566,469,914,0,0,1,1,0,0,0,,0,,1,0,1,1,0,1,1,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21217393,1335256,Sample,QV03US02SQCRJYMG,360,372,592,601,461,544,520,704,672,443,619,0,0,1,0,0,0,0,,0,,0,1,0,0,1,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21197009,1653693,Sample,QV03US01H33P197Z,426,470,615,576,622,433,575,749,787,443,410,1,0,0,,,,,,0,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21357540,2020711,Sample,QV03US01B6WDFS28,386,385,441,416,435,321,472,438,590,486,312,0,0,1,0,0,0,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21187985,1207684,Sample,QV03US01TXG2JEN0,407,487,639,628,618,425,580,736,442,465,406,0,1,0,0,0,0,0,,1,,,0,1,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21300949,1135879,Sample,QV03US02TDB01ENZ,443,379,520,471,491,332,514,480,466,432,321,1,0,0,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21001397,1464347,Sample,QV03US02K244HDF2,404,200,292,268,667,259,479,542,393,565,216,0,1,0,0,0,0,1,,0,,,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21465459,2107679,Sample,QV03US02462KLS9X,368,513,682,604,527,425,857,381,635,790,431,1,0,0,0,0,0,0,,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21351281,1581613,Sample,QV03US02XZ5CYX88,280,307,494,433,418,447,510,382,365,407,287,0,0,1,0,0,0,0,,0,,1,0,0,1,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21204059,2136012,Sample,QV03US01M2CH8FY7,461,567,702,692,591,487,606,430,502,440,486,0,1,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21127071,1479597,Sample,QV03US01QE5WVS6N,782,381,458,419,477,443,511,797,621,520,394,1,0,0,,,,,,,,0,1,0,1,0,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21346408,1868020,Sample,QV03US02LHHYGPS6,504,571,542,587,502,637,480,785,712,422,597,0,0,1,1,0,0,0,,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21348585,1764171,Sample,QV03US01C7JEG5SR,458,469,510,473,530,386,805,485,490,498,415,1,0,0,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21156056,1799779,Sample,QV03US024MS2ZF3P,314,237,589,510,763,286,606,710,344,765,200,0,1,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21045965,1343473,Sample,QV03US02FLEQPVF7,445,614,615,656,486,622,512,726,739,465,540,0,1,0,1,0,0,0,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21385555,1309323,Sample,QV03US027Z5E8CN4,473,670,909,924,797,645,591,728,752,393,594,0,0,1,1,0,0,0,,0,,0,0,0,1,0,0,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21430200,1342301,Sample,QV03US015GJ803E6,805,407,376,414,723,341,453,836,517,775,445,,,,,,,,,0,,0,0,0,1,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21120745,1372444,Sample,QV03US01BDN7VS77,335,200,430,367,368,264,809,441,287,799,200,1,0,0,,,,,,0,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21450211,1504407,Sample,QV03US01E70WL3Q6,412,243,299,230,276,339,765,500,400,750,286,1,0,0,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21024036,1638116,Sample,QV03US02SLHKEHTX,789,422,449,433,466,380,472,809,492,745,386,0,1,0,0,0,0,0,,0,,0,1,0,1,0,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21151939,1344038,Sample,QV03US02MTP026PV,509,570,856,593,544,493,822,480,818,708,818,0,1,0,0,0,0,0,,0,,,1,0,0,0,0,0,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21362491,2138762,Sample,QV03US01JYESKZ97,540,469,536,519,518,563,542,507,519,767,523,1,0,0,1,0,0,0,,0,,0,0,0,1,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21110597,1466295,Sample,QV03US02NLVC32B6,423,518,639,598,443,466,847,417,437,801,422,0,1,0,0,0,0,0,,0,,0,0,1,0,0,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21384264,1627338,Sample,QV03US018R1F4ND6,307,404,629,638,485,410,552,340,392,486,315,0,0,1,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21050808,1160520,Sample,QV03US018R1F4ND6,307,404,629,638,485,410,552,340,392,486,315,0,0,1,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21228115,1675692,Sample,QV03US01PRZ94NZL,446,272,449,418,465,299,816,502,452,430,231,1,0,0,0,0,0,0,,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21129894,1337819,Sample,QV03US02BW3RYGZG,377,200,280,217,273,653,775,485,537,715,214,0,0,0,,,,,,0,,0,1,0,0,0,0,1,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21450183,1240372,Sample,QV03US02RTZWDMJJ,533,442,370,366,370,477,413,832,527,700,421,0,1,0,1,0,0,0,,0,,0,0,0,1,1,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21002484,2046624,Sample,QV03US02RTZWDMJJ,533,442,370,366,370,477,413,832,527,700,421,0,1,0,1,0,0,0,,0,,0,0,0,1,1,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21229860,1967361,Sample,QV03US02CQ4JKY0Y,409,378,557,504,468,374,555,434,434,445,299,0,1,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21093623,1861826,Sample,QV03US02FPJQJWXJ,348,374,535,530,455,433,551,714,364,419,298,0,0,1,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21305981,1129778,Sample,QV03US01KC3V5X4Z,451,200,200,500,200,591,715,583,667,772,500,1,0,0,,,,,,0,,,1,1,0,0,1,1,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21120276,1656328,Sample,QV03US02FK6Y74GH,543,929,794,784,804,887,623,751,812,701,878,0,1,0,,,,,,0,,1,1,1,1,1,1,1,1,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21203691,1838204,Sample,QV03US028X88EDD0,462,592,715,734,804,489,852,418,509,763,476,0,1,0,0,0,0,0,,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21199323,1670359,Sample,QV03US01H9JGKWKF,495,493,539,480,698,567,551,470,498,525,522,1,0,0,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21263841,2041952,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21124193,1938404,Sample,QV03US01GHQWNGVE,862,652,501,503,752,502,416,851,849,731,813,0,1,0,,,,,,0,,1,0,0,1,0,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21316869,1592481,Sample,QV03US02CZFPJVN4,374,432,627,584,379,509,578,688,406,482,381,0,0,1,0,0,0,0,,0,,0,1,0,1,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21260150,2036404,Sample,QV03US0159XCBWN2,609,527,484,479,534,618,496,567,580,503,599,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21065550,1470621,Sample,QV03US01ZY6QP7QX,430,345,437,435,428,323,424,791,385,790,252,0,1,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21325802,1507511,Sample,QV03US02B93PD7EH,361,380,621,576,733,325,846,711,559,699,244,0,1,0,0,0,0,0,,1,,0,0,0,1,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21436100,1652078,Sample,QV03US02YK6T2ZY7,391,329,587,549,509,336,847,422,404,680,247,0,1,0,,,,,,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21382161,1027275,Sample,QV03US025R94V366,416,586,724,770,792,560,847,366,777,746,726,0,0,1,1,0,0,0,,0,,0,0,1,1,0,1,1,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21009485,1396152,Sample,QV03US0298JGJGYR,775,311,413,345,646,347,799,521,767,472,641,0,1,0,0,0,0,0,,0,,1,0,0,1,0,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21344025,1670834,Sample,QV03US012P1JPVN3,500,655,644,678,512,704,526,765,552,743,646,0,0,1,1,0,0,0,,0,,0,0,1,1,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21201095,1427102,Sample,QV03US012ZL5XVNE,430,200,218,200,362,200,741,580,373,719,200,1,0,0,0,0,0,0,,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21266644,1713542,Sample,QV03US02R93PR4SE,423,572,725,706,837,519,868,379,649,772,757,1,0,0,,,,,,0,,0,1,1,0,0,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21416591,1099248,Sample,QV03US02M08SY4Y3,501,430,400,417,458,290,734,835,725,730,335,0,1,0,0,0,0,0,,0,,0,0,1,1,0,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21260569,1130260,Sample,QV03US022Q27277R,715,637,558,847,397,671,840,732,717,705,530,0,0,1,0,0,0,0,,0,,0,1,0,1,0,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21317661,1803806,Sample,QV03US02M08WY4JE,447,655,705,697,533,612,579,385,516,452,595,0,0,1,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21230944,1799027,Sample,QV03US02NK617GTH,438,405,763,494,694,806,777,769,757,431,700,0,1,0,0,0,0,0,,0,,0,1,1,0,0,1,0,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21157970,2118522,Sample,QV03US027EJNJY3V,367,285,542,517,758,283,562,437,391,692,200,0,1,0,0,0,0,0,,0,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21408858,1785726,Sample,QV03US022ZV5DX58,411,581,697,709,497,582,860,361,446,709,483,0,0,1,1,0,0,0,,,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21035759,1524224,Sample,QV03US01V2W7W7BX,482,457,406,450,400,494,392,516,509,722,447,0,0,1,0,0,0,0,,0,,,1,0,1,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21103900,2055019,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21060872,2006103,Sample,QV03US02XTP11374,489,614,736,734,834,547,624,750,521,758,554,0,1,0,0,0,0,0,,0,,0,1,0,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21228956,1412704,Sample,QV03US022V6H5LNE,414,585,674,680,535,553,845,382,443,725,489,0,0,1,0,0,0,0,,,,0,1,1,1,0,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21211369,1265415,Sample,QV03US02MQVC20WP,390,200,306,246,665,233,434,800,381,792,200,1,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21101226,1712979,Sample,QV03US013TQ2P41D,784,546,601,545,558,492,550,774,526,482,528,1,0,0,,,,,,0,,1,0,1,1,0,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21136973,2111890,Sample,QV03US02GD3QGFSB,760,500,657,677,479,830,843,718,462,747,692,0,1,0,1,0,0,0,,0,,0,1,0,1,1,1,1,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21341299,1611940,Sample,QV03US02C4B7HHSW,305,200,337,251,208,264,831,423,278,481,200,0,0,0,,,,,,0,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21308445,1315536,Sample,QV03US028T530DDR,433,449,608,546,526,467,596,751,481,804,440,0,1,0,0,0,0,1,,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21285956,1327089,Sample,QV03US024QSQ1SYP,440,390,557,559,456,458,807,413,709,475,589,0,0,1,0,0,0,0,,0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21461146,1995212,Sample,QV03US02MB4K4DBL,359,375,509,503,389,552,507,387,417,450,376,0,0,1,,,,,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21025805,1980421,Sample,QV03US01CGHP4KRL,499,534,510,525,743,532,502,484,513,746,520,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21336781,1205030,Sample,QV03US01J4J9JLWR,355,506,715,694,727,463,588,339,398,796,375,0,1,0,0,0,0,0,,1,,0,1,0,1,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21235408,1640686,Sample,QV03US026PJ9J7XW,423,542,663,649,456,613,568,396,499,471,567,0,0,1,0,0,0,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21226168,1710617,Sample,QV03US020H5HGPSK,468,634,670,633,561,586,586,751,519,480,582,0,1,0,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21144346,1289138,Sample,QV03US02TF2VYW28,444,597,703,701,599,517,858,431,627,379,488,0,1,0,,,,,,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21197158,1259983,Sample,QV03US02ZDRKE6XX,493,664,871,665,526,629,831,433,786,760,860,0,0,1,,,,,,,,1,1,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21057050,1095140,Sample,QV03US014J4KDYF5,426,549,899,626,587,436,857,426,500,769,453,1,0,0,,,,,,,,1,1,0,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21103200,1246164,Sample,QV03US014J4KDYF5,426,549,899,626,587,436,857,426,500,769,453,1,0,0,,,,,,,,1,1,0,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21009478,1679629,Sample,QV03US02YX2HQN43,532,580,591,572,497,497,527,491,551,457,544,0,1,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21316825,1121314,Sample,QV03US02513PV0JJ,611,705,583,657,507,947,818,470,646,530,820,0,0,1,1,0,0,0,,0,,1,0,1,0,0,0,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21291096,1037978,Sample,QV03US02QK6M7QXH,781,635,688,682,483,608,563,730,653,717,537,0,1,0,1,0,0,0,,1,,0,1,0,1,0,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21253280,1936041,Sample,QV03US016K1BVV6N,612,752,624,683,525,742,808,490,825,452,752,0,0,1,1,0,0,0,,0,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21152864,1739342,Sample,QV03US02EMLQPXRN,465,671,667,684,493,643,839,401,749,750,823,0,1,0,0,0,0,0,,,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21458015,1401704,Sample,QV03US02ZBQBNF0J,728,415,576,521,378,395,549,731,676,462,576,0,1,0,1,0,0,0,,1,,,0,0,1,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21039711,1251018,Sample,QV03US0246JPJY61,458,460,801,783,469,436,803,475,783,506,427,,,,,,,,,,,0,1,0,0,0,0,0,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21405570,1076507,Sample,QV03US0110EKMVHJ,797,521,587,585,807,477,543,788,763,433,736,1,0,0,,,,,,0,,0,0,0,1,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21374850,1961786,Sample,QV03US01GNH4D3P6,421,320,456,731,698,375,813,771,413,793,297,1,0,0,,,,,,,,0,1,0,1,0,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21402044,1792276,Sample,QV03US02CQXTV66M,500,571,650,634,606,472,577,462,546,449,529,0,1,0,0,0,0,0,,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21345302,1793073,Sample,QV03US02DYGV4DBL,518,610,562,615,515,660,783,475,723,690,625,0,0,1,1,0,0,0,,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21047648,1461075,Sample,QV03US0120S3WENZ,507,332,377,343,694,407,473,828,475,501,372,1,0,0,,,,,,0,,0,0,0,0,1,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21130298,1125004,Sample,QV03US02297M4V9L,422,375,471,509,477,504,791,765,487,724,355,0,0,1,0,0,0,0,,0,,0,1,0,1,0,1,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21307285,1274813,Sample,QV03US01XDZCGWN0,762,364,476,409,455,420,526,469,461,493,644,1,0,0,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21223516,1359222,Sample,QV03US02GHRVGPS5,775,396,434,473,762,535,446,491,497,382,733,0,0,1,0,0,0,0,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21089737,1701549,Sample,QV03US01KGT6QWGP,430,278,389,340,390,329,495,498,577,531,284,1,0,0,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21338985,1555313,Sample,QV03US02G7QKEZTX,522,779,807,798,802,708,628,722,554,466,720,0,1,0,1,0,0,0,,1,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21293269,1314882,Sample,QV03US02VHV2YS28,482,485,560,568,532,469,813,484,503,707,714,0,1,0,1,0,0,0,,0,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21258295,1503924,Sample,QV03US01JQ6F13YH,755,503,673,652,843,385,863,753,807,676,735,1,0,0,0,0,0,0,,0,,0,1,0,1,0,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21090431,1511944,Sample,QV03US01Z79DVQ61,402,477,614,591,573,420,842,408,437,701,371,1,0,0,0,0,0,0,,1,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21067589,1490319,Sample,QV03US02HRZWD8N3,502,511,494,482,518,372,784,516,761,457,438,0,1,0,0,0,0,0,,0,,0,1,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21473710,2120406,Sample,QV03US01SM8MZG10,361,342,628,586,526,453,600,706,353,733,295,1,0,0,0,0,0,0,,1,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21242893,1161576,Sample,QV03US01PSV2VXC8,500,540,559,826,494,459,814,500,509,744,492,0,1,0,,,,,,0,,0,1,1,0,0,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21384496,1188816,Sample,QV03US02ED2X15NZ,751,544,628,611,545,480,560,418,712,457,455,0,1,0,0,0,0,0,,1,,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21221939,1237207,Sample,QV03US013F26WB28,380,321,523,458,539,686,538,762,415,431,269,1,0,0,,,,,,,,0,0,0,1,0,0,1,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21103084,1925872,Sample,QV03US01BDJVMJDZ,408,460,670,619,796,407,856,734,748,724,380,0,1,0,1,0,0,0,,1,,0,1,0,1,0,1,0,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21267079,1770879,Sample,QV03US01BDJVMJDZ,408,460,670,619,796,407,856,734,748,724,380,0,1,0,1,0,0,0,,1,,0,1,0,1,0,1,0,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21174978,1605244,Sample,QV03US01BDJVMJDZ,408,460,670,619,796,407,856,734,748,724,380,0,1,0,1,0,0,0,,1,,0,1,0,1,0,1,0,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21084004,1262658,Sample,QV03US02069PG14R,457,405,437,427,743,360,470,798,634,489,373,,,,,,,,,,,0,0,0,1,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21459563,1854626,Sample,QV03US021WYPG2JY,474,518,597,555,524,377,518,454,675,512,422,0,1,0,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21352148,2012373,Sample,QV03US01X33BRP41,467,360,506,493,502,467,542,786,700,457,381,1,0,0,,,,,,0,,,0,0,1,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21314136,2136263,Sample,QV03US029DR28WNL,359,477,719,722,598,557,611,339,454,461,410,0,0,1,0,0,0,0,,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21271063,1279749,Sample,QV03US029DR28WNL,359,477,719,722,598,557,611,339,454,461,410,0,0,1,0,0,0,0,,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21454576,1452260,Sample,QV03US029072XWNV,415,510,610,531,437,486,826,425,462,463,437,0,1,0,0,0,0,0,,0,,1,1,0,0,0,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21216542,2123728,Sample,QV03US021TW2HRN5,529,701,761,734,532,607,620,425,567,459,657,0,1,0,0,0,0,0,,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21346223,1746384,Sample,QV03US01JG7KLFQZ,500,430,503,451,433,478,814,810,667,763,426,1,0,0,0,0,0,0,,0,,0,1,0,0,0,0,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21065403,1114070,Sample,QV03US0181LF0XD7,367,241,493,436,426,264,552,760,352,455,200,0,1,0,0,0,0,0,,1,,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21365691,1527509,Sample,QV03US02EL8QP3YN,443,553,507,522,720,595,779,433,773,484,834,0,0,1,,,,,,,,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21331788,1330785,Sample,QV03US0252Z7S75R,416,507,695,708,561,445,586,405,445,419,392,0,1,0,1,0,0,0,,0,,0,1,0,0,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21250408,2144405,Sample,QV03US018Y8JY0YX,400,521,699,690,630,406,596,382,450,434,389,0,1,0,0,0,0,0,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21425706,1998774,Sample,QV03US012ZLQQMD9,537,251,266,229,322,746,427,852,480,789,586,1,0,0,,,,,,0,,,0,0,1,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21196941,1684448,Sample,QV03US012W268FSQ,517,593,621,568,556,542,558,488,533,490,589,1,0,0,1,0,0,0,,1,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21447737,1390354,Sample,QV03US02H4GKL8Q9,704,268,425,326,244,512,839,760,670,770,362,1,0,0,,,,,,0,,0,1,0,0,0,0,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
21235412,1539791,Sample,QV03US017Z62X5NP,477,531,561,805,350,843,522,748,665,796,762,0,1,0,0,0,0,0,,,,1,1,0,1,0,1,1,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
